4438.0,2699.0,12.0,58.0,3238.0,550.0,49151.0,22124.0,3454.0,221.0,263100.0,031,17,151002
5486.0,3418.0,22.0,276.0,3097.0,806.0,52300.0,20918.0,4414.0,280.0,261900.0,031,17,151100
3574.0,2823.0,23.0,75.0,1496.0,373.0,49405.0,24436.0,2982.0,124.0,255800.0,031,17,151200
2556.0,1798.0,10.0,463.0,673.0,194.0,56506.0,26594.0,2112.0,167.0,291100.0,031,17,160100
3127.0,2541.0,46.0,151.0,787.0,116.0,76971.0,38743.0,2601.0,77.0,381800.0,031,17,160200
3969.0,2707.0,343.0,512.0,803.0,710.0,48421.0,29792.0,3404.0,126.0,156400.0,031,17,160300
4819.0,3990.0,239.0,240.0,2023.0,834.0,47526.0,24479.0,3863.0,197.0,287600.0,031,17,160400
4306.0,3314.0,117.0,490.0,2791.0,694.0,51689.0,20525.0,3099.0,62.0,261100.0,031,17,160501
4023.0,3236.0,61.0,381.0,2543.0,481.0,56094.0,22565.0,3133.0,111.0,265400.0,031,17,160502
4263.0,3585.0,4.0,208.0,2456.0,315.0,60938.0,27204.0,3311.0,104.0,246900.0,031,17,160601
3909.0,2833.0,133.0,386.0,1749.0,382.0,54922.0,27737.0,3122.0,129.0,250000.0,031,17,160602
6161.0,4197.0,328.0,662.0,2307.0,625.0,73375.0,32264.0,5138.0,262.0,275300.0,031,17,160700
5275.0,4048.0,130.0,444.0,2667.0,434.0,57813.0,29835.0,4331.0,195.0,270300.0,031,17,160800
2492.0,2024.0,27.0,287.0,695.0,149.0,71786.0,38362.0,2034.0,138.0,369700.0,031,17,160900
1932.0,1603.0,28.0,57.0,678.0,173.0,70689.0,38531.0,1499.0,74.0,469400.0,031,17,161000
1820.0,1389.0,107.0,178.0,313.0,37.0,99531.0,58051.0,1418.0,31.0,414100.0,031,17,161100
2948.0,2250.0,12.0,171.0,1763.0,367.0,56696.0,24031.0,2387.0,89.0,249500.0,031,17,161200
3817.0,3373.0,115.0,42.0,2485.0,397.0,40343.0,19846.0,3151.0,143.0,235600.0,031,17,161300
1894.0,1703.0,107.0,38.0,234.0,255.0,37708.0,30237.0,1775.0,31.0,157800.0,031,17,170100
4023.0,3144.0,0.0,167.0,1689.0,412.0,64777.0,26029.0,3258.0,102.0,224900.0,031,17,170200
5203.0,4219.0,4.0,281.0,1835.0,957.0,56440.0,25633.0,3972.0,89.0,224300.0,031,17,170300
3867.0,3497.0,49.0,75.0,840.0,704.0,54844.0,26391.0,3145.0,91.0,224500.0,031,17,170400
5316.0,4798.0,30.0,217.0,1083.0,200.0,79167.0,31124.0,4358.0,167.0,243000.0,031,17,170500
2737.0,2337.0,22.0,112.0,628.0,166.0,68750.0,27119.0,2205.0,96.0,254800.0,031,17,170600
3043.0,2705.0,8.0,162.0,633.0,363.0,63333.0,27234.0,2440.0,138.0,226200.0,031,17,170700
3860.0,3551.0,39.0,113.0,1100.0,305.0,60086.0,26402.0,3181.0,148.0,236900.0,031,17,170800
1711.0,1340.0,107.0,31.0,566.0,154.0,60357.0,26546.0,1456.0,57.0,226700.0,031,17,170900
7943.0,6508.0,506.0,429.0,2418.0,707.0,54131.0,26815.0,6376.0,306.0,234100.0,031,17,171000
3847.0,3159.0,94.0,174.0,1533.0,305.0,67304.0,28763.0,3070.0,86.0,230400.0,031,17,171100
5621.0,4129.0,145.0,325.0,2757.0,772.0,59447.0,31555.0,4549.0,165.0,223300.0,031,17,180100
2593.0,1034.0,39.0,108.0,2215.0,696.0,31364.0,14644.0,1954.0,108.0,212700.0,031,17,190100
5502.0,2380.0,209.0,164.0,4285.0,1055.0,50317.0,17518.0,4013.0,243.0,235000.0,031,17,190200
5100.0,3039.0,81.0,70.0,3218.0,665.0,44271.0,20456.0,4177.0,319.0,235100.0,031,17,190300
3917.0,2559.0,0.0,275.0,2310.0,610.0,54338.0,20959.0,2999.0,281.0,224600.0,031,17,190401
5022.0,3003.0,59.0,130.0,3729.0,735.0,44978.0,21488.0,3860.0,311.0,244400.0,031,17,190402
4778.0,2231.0,200.0,105.0,4022.0,888.0,45882.0,17990.0,3387.0,252.0,190800.0,031,17,190601
5678.0,2356.0,107.0,137.0,4437.0,461.0,57500.0,19473.0,4536.0,197.0,194400.0,031,17,190602
2785.0,1332.0,98.0,33.0,2138.0,579.0,42762.0,16423.0,2046.0,153.0,210500.0,031,17,190701
5006.0,2253.0,210.0,0.0,4216.0,1448.0,42232.0,15145.0,3716.0,396.0,187800.0,031,17,190702
6948.0,2519.0,65.0,0.0,5988.0,1356.0,39884.0,16261.0,5083.0,489.0,236900.0,031,17,190800
1994.0,679.0,104.0,0.0,1664.0,416.0,36522.0,17613.0,1557.0,70.0,196400.0,031,17,190900
2649.0,1329.0,121.0,0.0,2395.0,743.0,44750.0,15714.0,1976.0,180.0,181500.0,031,17,191000
7705.0,2721.0,244.0,58.0,7023.0,1876.0,46905.0,14172.0,5664.0,488.0,181000.0,031,17,191100
3854.0,1437.0,58.0,14.0,3611.0,1284.0,39926.0,12150.0,2599.0,140.0,192200.0,031,17,191200
5868.0,1717.0,497.0,148.0,5113.0,1038.0,45357.0,15464.0,4252.0,358.0,184200.0,031,17,191301
5197.0,2642.0,232.0,0.0,4521.0,782.0,38817.0,15367.0,3786.0,314.0,178800.0,031,17,191302
4625.0,1871.0,200.0,235.0,3410.0,462.0,45182.0,19239.0,3443.0,160.0,224500.0,031,17,200100
4866.0,1646.0,126.0,91.0,4206.0,1195.0,37284.0,16449.0,3929.0,255.0,211700.0,031,17,200200
2136.0,801.0,7.0,41.0,1955.0,710.0,36607.0,15245.0,1613.0,183.0,185000.0,031,17,200300
3722.0,1414.0,126.0,58.0,3393.0,876.0,36644.0,14550.0,2673.0,234.0,215000.0,031,17,200401
4186.0,1082.0,41.0,11.0,3932.0,874.0,48316.0,17592.0,3217.0,94.0,270300.0,031,17,200402
3480.0,2553.0,86.0,273.0,1612.0,671.0,52177.0,26682.0,2827.0,108.0,311200.0,031,17,210100
2682.0,2114.0,41.0,83.0,1709.0,668.0,40662.0,21014.0,2176.0,109.0,258700.0,031,17,210400
3972.0,3235.0,155.0,47.0,2475.0,771.0,43702.0,19938.0,3089.0,269.0,251100.0,031,17,210501
4686.0,4249.0,138.0,8.0,3394.0,1296.0,38693.0,15596.0,3545.0,264.0,231300.0,031,17,210502
