900.0,802.0,0.0,27.0,,,53250.0,43005.0,854.0,0.0,268400.0,1,031,17,060900
0.0,0.0,0.0,0.0,,,-666666666.0,-666666666.0,0.0,0.0,-666666666.0,2,031,17,060900
1766.0,1504.0,0.0,96.0,,,88563.0,51214.0,1642.0,151.0,243600.0,3,031,17,060900
3562.0,3256.0,64.0,70.0,,,57184.0,60957.0,3354.0,101.0,195700.0,4,031,17,060900
834.0,269.0,304.0,21.0,,,24775.0,16872.0,683.0,61.0,-666666666.0,5,031,17,060900
1878.0,1669.0,33.0,138.0,,,105568.0,65326.0,1777.0,34.0,431800.0,1,031,17,061000
1508.0,1231.0,30.0,236.0,,,95476.0,57939.0,1408.0,29.0,523400.0,1,031,17,061100
2061.0,1857.0,36.0,94.0,,,101579.0,59049.0,1815.0,59.0,393800.0,1,031,17,061200
1820.0,1686.0,32.0,64.0,,,108239.0,66438.0,1618.0,37.0,410400.0,1,031,17,061500
1216.0,913.0,74.0,120.0,,,59583.0,39985.0,1145.0,40.0,304300.0,1,031,17,061800
712.0,577.0,25.0,66.0,,,77969.0,55596.0,695.0,15.0,214300.0,1,031,17,061901
1048.0,961.0,17.0,51.0,,,65000.0,47917.0,928.0,28.0,213600.0,2,031,17,061901
1053.0,776.0,0.0,254.0,,,64491.0,73113.0,944.0,38.0,353400.0,3,031,17,061901
997.0,549.0,43.0,218.0,,,43250.0,45217.0,953.0,27.0,209600.0,4,031,17,061901
1236.0,1066.0,28.0,117.0,,,52436.0,78415.0,1189.0,53.0,347000.0,1,031,17,061902
1689.0,1369.0,87.0,136.0,,,46816.0,60482.0,1603.0,50.0,381500.0,2,031,17,061902
1402.0,1237.0,19.0,94.0,,,83516.0,64745.0,1337.0,43.0,252400.0,3,031,17,061902
0.0,0.0,0.0,0.0,,,-666666666.0,-666666666.0,0.0,0.0,-666666666.0,4,031,17,061902
2138.0,1887.0,40.0,143.0,,,82083.0,55075.0,2008.0,33.0,336500.0,1,031,17,062000
804.0,705.0,78.0,13.0,,,67917.0,53009.0,794.0,19.0,348600.0,2,031,17,062000
1143.0,964.0,0.0,161.0,,,196719.0,82406.0,893.0,30.0,456400.0,1,031,17,062100
1108.0,1040.0,8.0,20.0,,,66875.0,39674.0,1108.0,35.0,254700.0,2,031,17,062100
1420.0,1197.0,72.0,132.0,,,60139.0,60506.0,1420.0,52.0,366400.0,3,031,17,062100
1333.0,1162.0,89.0,73.0,,,104732.0,65145.0,1191.0,48.0,461100.0,1,031,17,062200
1545.0,1392.0,36.0,80.0,,,127031.0,71037.0,1345.0,57.0,490600.0,2,031,17,062200
1682.0,1507.0,12.0,96.0,,,135521.0,93487.0,1391.0,41.0,690900.0,1,031,17,062300
1486.0,1339.0,37.0,63.0,,,129479.0,81053.0,1238.0,17.0,561100.0,1,031,17,062400
1531.0,1406.0,0.0,94.0,,,107083.0,85058.0,1282.0,11.0,465200.0,1,031,17,062500
2247.0,1896.0,38.0,188.0,,,117137.0,79263.0,1753.0,61.0,578200.0,1,031,17,062600
922.0,755.0,11.0,25.0,,,121806.0,64648.0,741.0,9.0,625000.0,1,031,17,062700
829.0,788.0,0.0,17.0,,,111406.0,80603.0,720.0,5.0,652800.0,2,031,17,062700
1129.0,1083.0,0.0,0.0,,,112361.0,64402.0,852.0,32.0,391300.0,3,031,17,062700
